St_LGD_code,St_Cs2011_code,State Name(In English),Dt_LGD_code,District Name(In English),Bk_LGD_code,Block Name (In English) 
36,0,TELANGANA,509,KHAMMAM,5082,NELAKONDAPALLY
36,0,TELANGANA,509,KHAMMAM,5084,PENUBALLY
36,0,TELANGANA,509,KHAMMAM,7258,Raghunadhapalem
36,0,TELANGANA,509,KHAMMAM,5086,SATHUPALLY
36,0,TELANGANA,509,KHAMMAM,5087,SINGARENI
36,0,TELANGANA,509,KHAMMAM,5089,THALLADA
36,0,TELANGANA,509,KHAMMAM,5090,THIRUMALAYAPALEM
36,0,TELANGANA,509,KHAMMAM,5093,VEMSOOR
36,0,TELANGANA,509,KHAMMAM,5096,WYRA
36,0,TELANGANA,509,KHAMMAM,5098,YERRUPALEM
36,0,TELANGANA,699,KUMURAM BHEEM ASIFABAD,4635,ASIFABAD
36,0,TELANGANA,699,KUMURAM BHEEM ASIFABAD,4637,BEJJUR
36,0,TELANGANA,699,KUMURAM BHEEM ASIFABAD,7203,Chintalamanepally
36,0,TELANGANA,699,KUMURAM BHEEM ASIFABAD,4644,DAHEGAON
36,0,TELANGANA,699,KUMURAM BHEEM ASIFABAD,4651,JAINOOR
36,0,TELANGANA,699,KUMURAM BHEEM ASIFABAD,4655,KAGAZNAGAR
36,0,TELANGANA,699,KUMURAM BHEEM ASIFABAD,4657,KERAMERI
36,0,TELANGANA,699,KUMURAM BHEEM ASIFABAD,4660,KOUTHALA
36,0,TELANGANA,699,KUMURAM BHEEM ASIFABAD,7201,Lingapur
36,0,TELANGANA,699,KUMURAM BHEEM ASIFABAD,7202,Penchicalpet
36,0,TELANGANA,699,KUMURAM BHEEM ASIFABAD,4674,REBBENA
36,0,TELANGANA,699,KUMURAM BHEEM ASIFABAD,4676,SIRPUR (T)
36,0,TELANGANA,699,KUMURAM BHEEM ASIFABAD,4677,SIRPUR (U)
36,0,TELANGANA,699,KUMURAM BHEEM ASIFABAD,4682,TIRYANI
36,0,TELANGANA,699,KUMURAM BHEEM ASIFABAD,4685,WANKIDI
36,0,TELANGANA,688,MAHABUBABAD,5055,BAYYARAM
36,0,TELANGANA,688,MAHABUBABAD,7256,Chinnagudur
36,0,TELANGANA,688,MAHABUBABAD,7257,Danthalapalle
36,0,TELANGANA,688,MAHABUBABAD,5665,DORNAKAL
36,0,TELANGANA,688,MAHABUBABAD,7216,Gangaram
36,0,TELANGANA,688,MAHABUBABAD,5066,GARLA
36,0,TELANGANA,688,MAHABUBABAD,5672,GUDUR
36,0,TELANGANA,688,MAHABUBABAD,5676,KESAMUDRAM
36,0,TELANGANA,688,MAHABUBABAD,5679,KOTHAGUDEM
36,0,TELANGANA,688,MAHABUBABAD,5680,KURAVI
36,0,TELANGANA,688,MAHABUBABAD,5683,MAHBUBABAD
36,0,TELANGANA,688,MAHABUBABAD,5685,MARIPEDA
36,0,TELANGANA,688,MAHABUBABAD,5689,NALLIKUDUR
36,0,TELANGANA,688,MAHABUBABAD,5692,NARSIMHULAPET
36,0,TELANGANA,688,MAHABUBABAD,7217,Peddavangara
36,0,TELANGANA,688,MAHABUBABAD,5703,THORRUR
36,0,TELANGANA,512,MAHABUBNAGAR,5204,ADDAKAL
36,0,TELANGANA,512,MAHABUBNAGAR,5210,BALANAGAR
36,0,TELANGANA,512,MAHABUBNAGAR,5212,BHOOTHPUR
36,0,TELANGANA,512,MAHABUBNAGAR,5215,CHINNACHINTAKUNTA
36,0,TELANGANA,512,MAHABUBNAGAR,5217,DEVARAKADARA
36,0,TELANGANA,512,MAHABUBNAGAR,5515,GANDEED
36,0,TELANGANA,512,MAHABUBNAGAR,5226,HANWADA
36,0,TELANGANA,512,MAHABUBNAGAR,5228,JADCHERLA
36,0,TELANGANA,512,MAHABUBNAGAR,5233,KOILKONDA
36,0,TELANGANA,512,MAHABUBNAGAR,7329,Mahabubnagar Urban
36,0,TELANGANA,512,MAHABUBNAGAR,5243,MAHBUBNAGAR RURAL
36,0,TELANGANA,512,MAHABUBNAGAR,5247,MIDJIL
36,0,TELANGANA,512,MAHABUBNAGAR,7219,Moosapet
36,0,TELANGANA,512,MAHABUBNAGAR,5251,NAWABPET
36,0,TELANGANA,512,MAHABUBNAGAR,7276,Rajapur
36,0,TELANGANA,684,MANCHERIAL,4639,BELLAMPALLY
36,0,TELANGANA,684,MANCHERIAL,7192,Bheemaram
36,0,TELANGANA,684,MANCHERIAL,4641,BHEEMINI
36,0,TELANGANA,684,MANCHERIAL,4643,CHENNUR
36,0,TELANGANA,684,MANCHERIAL,4645,DANDEPALLY
36,0,TELANGANA,684,MANCHERIAL,7194,Hajipur
36,0,TELANGANA,684,MANCHERIAL,4652,JAIPUR
36,0,TELANGANA,684,MANCHERIAL,4653,JANNARAM
36,0,TELANGANA,684,MANCHERIAL,7195,Kannepally
36,0,TELANGANA,684,MANCHERIAL,4656,KASIPET
36,0,TELANGANA,684,MANCHERIAL,4659,KOTAPALLY
36,0,TELANGANA,684,MANCHERIAL,4665,LUXETTIPET
36,0,TELANGANA,684,MANCHERIAL,4667,MANCHERIAL
36,0,TELANGANA,684,MANCHERIAL,4668,MANDAMARRI
36,0,TELANGANA,684,MANCHERIAL,7193,Naspur
36,0,TELANGANA,684,MANCHERIAL,4671,NENNEL
36,0,TELANGANA,684,MANCHERIAL,4680,TANDUR
36,0,TELANGANA,684,MANCHERIAL,4684,VEMANPALLY
36,0,TELANGANA,513,MEDAK,5267,ALLADURG
36,0,TELANGANA,513,MEDAK,5269,CHEGUNTA
36,0,TELANGANA,513,MEDAK,7266,Chilpched
36,0,TELANGANA,513,MEDAK,7262,Havelighanapur
36,0,TELANGANA,513,MEDAK,5283,KOWDIPALLI
36,0,TELANGANA,513,MEDAK,5284,KULCHARAM
36,0,TELANGANA,513,MEDAK,7265,Manoharabad
36,0,TELANGANA,513,MEDAK,5286,MEDAK
36,0,TELANGANA,513,MEDAK,5292,NARSAPUR
36,0,TELANGANA,513,MEDAK,7264,Narsingi
36,0,TELANGANA,513,MEDAK,7263,Nizampet
36,0,TELANGANA,513,MEDAK,5294,PAPANNAPET
36,0,TELANGANA,513,MEDAK,5298,RAMAYAMPET
36,0,TELANGANA,513,MEDAK,5300,REGODE
36,0,TELANGANA,513,MEDAK,5303,SHANKARAMPET[A]
36,0,TELANGANA,513,MEDAK,5304,SHANKARAMPET[R]
36,0,TELANGANA,513,MEDAK,5305,SHIVAMPET
36,0,TELANGANA,513,MEDAK,5307,TEKMAL
36,0,TELANGANA,513,MEDAK,5309,TUPRAN
36,0,TELANGANA,513,MEDAK,5311,YELDURTHY
36,0,TELANGANA,700,MEDCHAL MALKAJGIRI,7338,Alwal
36,0,TELANGANA,700,MEDCHAL MALKAJGIRI,7298,Bachupally
36,0,TELANGANA,700,MEDCHAL MALKAJGIRI,7339,Balanagar
36,0,TELANGANA,700,MEDCHAL MALKAJGIRI,7220,Dundigal Gandimaisamma
36,0,TELANGANA,700,MEDCHAL MALKAJGIRI,5516,GHATKESAR
36,0,TELANGANA,700,MEDCHAL MALKAJGIRI,7297,Kapra
36,0,TELANGANA,700,MEDCHAL MALKAJGIRI,5520,KEESARA
36,0,TELANGANA,700,MEDCHAL MALKAJGIRI,7341,Kukatpally
36,0,TELANGANA,700,MEDCHAL MALKAJGIRI,7340,Malkajgiri
36,0,TELANGANA,700,MEDCHAL MALKAJGIRI,5525,MEDCHAL
36,0,TELANGANA,700,MEDCHAL MALKAJGIRI,7221,Medipally
36,0,TELANGANA,700,MEDCHAL MALKAJGIRI,7353,Muduchinthalapally
36,0,TELANGANA,700,MEDCHAL MALKAJGIRI,5532,QUTHBULLAPUR
36,0,TELANGANA,700,MEDCHAL MALKAJGIRI,5536,SHAMIRPET
36,0,TELANGANA,700,MEDCHAL MALKAJGIRI,7342,Uppal
36,0,TELANGANA,720,Mulugu,5667,ETURNAGARAM
36,0,TELANGANA,720,Mulugu,5671,GOVINDARAOPET
36,0,TELANGANA,720,Mulugu,7253,Kannaigudem
36,0,TELANGANA,720,Mulugu,5684,MANGAPET
36,0,TELANGANA,720,Mulugu,5687,MULUG
36,0,TELANGANA,720,Mulugu,5702,TADVAI
36,0,TELANGANA,720,Mulugu,5704,VENKATAPUR
36,0,TELANGANA,720,Mulugu,5094,VENKATAPURAM
36,0,TELANGANA,720,Mulugu,5095,WAZEED
36,0,TELANGANA,694,NAGARKURNOOL,5203,ACHAMPETA
36,0,TELANGANA,694,NAGARKURNOOL,5208,AMRABAD
36,0,TELANGANA,694,NAGARKURNOOL,5211,BALMOOR
36,0,TELANGANA,694,NAGARKURNOOL,5213,BIJINAPALLE
36,0,TELANGANA,694,NAGARKURNOOL,7283,Charakonda
36,0,TELANGANA,694,NAGARKURNOOL,5229,KALWAKURTHY
36,0,TELANGANA,694,NAGARKURNOOL,5231,KODAIR
36,0,TELANGANA,694,NAGARKURNOOL,5234,KOLLAPUR
36,0,TELANGANA,694,NAGARKURNOOL,5239,LINGAL
36,0,TELANGANA,694,NAGARKURNOOL,5248,NAGARKURNOOL
36,0,TELANGANA,694,NAGARKURNOOL,7284,Padara
36,0,TELANGANA,694,NAGARKURNOOL,5254,PEDDAKOTHAPALLE
36,0,TELANGANA,694,NAGARKURNOOL,7282,Pentlavelli
36,0,TELANGANA,694,NAGARKURNOOL,5256,TADOOR
36,0,TELANGANA,694,NAGARKURNOOL,5258,TELKAPALLE
36,0,TELANGANA,694,NAGARKURNOOL,5259,THIMMAJIPETA
36,0,TELANGANA,694,NAGARKURNOOL,5260,UPPUNUNTHALA
36,0,TELANGANA,694,NAGARKURNOOL,7303,Urkonda
36,0,TELANGANA,694,NAGARKURNOOL,5262,VANGOOR
36,0,TELANGANA,694,NAGARKURNOOL,5264,VELDANDA
36,0,TELANGANA,514,NALGONDA,7287,Adavidevulapalli
36,0,TELANGANA,514,NALGONDA,5314,ANUMULA
36,0,TELANGANA,514,NALGONDA,5320,CHANDAMPET
36,0,TELANGANA,514,NALGONDA,5321,CHANDUR
36,0,TELANGANA,514,NALGONDA,5323,CHINTHA PALLY
36,0,TELANGANA,514,NALGONDA,5324,CHITYALA
36,0,TELANGANA,514,NALGONDA,5327,DAMERACHERLA
36,0,TELANGANA,514,NALGONDA,5328,DEVARAKONDA
36,0,TELANGANA,514,NALGONDA,5331,GUNDLAPALLY (DINDI)
36,0,TELANGANA,514,NALGONDA,5332,GURRAMPODE
36,0,TELANGANA,514,NALGONDA,5335,KANAGAL
36,0,TELANGANA,514,NALGONDA,5336,KATTANGOOR
36,0,TELANGANA,514,NALGONDA,5337,KETHE PALLY
36,0,TELANGANA,514,NALGONDA,7288,Konda Mallepally
36,0,TELANGANA,514,NALGONDA,7222,Madugulapally
36,0,TELANGANA,514,NALGONDA,5340,MARRIGUDA
36,0,TELANGANA,514,NALGONDA,5343,MIRYALAGUDA
36,0,TELANGANA,514,NALGONDA,5347,MUNUGODE
36,0,TELANGANA,514,NALGONDA,5349,NAKREKAL
36,0,TELANGANA,514,NALGONDA,5350,NALGONDA
36,0,TELANGANA,514,NALGONDA,5351,NAMPALLY
36,0,TELANGANA,514,NALGONDA,5353,NARKETPALLY
36,0,TELANGANA,514,NALGONDA,7289,Neredugommu
36,0,TELANGANA,514,NALGONDA,5355,NIDAMANOOR
36,0,TELANGANA,514,NALGONDA,5357,PEDDA ADISERLAPALLY
36,0,TELANGANA,514,NALGONDA,5358,PEDDAVOORA
36,0,TELANGANA,514,NALGONDA,5363,SHALI GOURARAM
36,0,TELANGANA,514,NALGONDA,5365,THIPPARTHI
36,0,TELANGANA,514,NALGONDA,7223,Tirumalagiri Sagar
36,0,TELANGANA,514,NALGONDA,5367,TRIPURARAM
36,0,TELANGANA,514,NALGONDA,5370,VEMULA PALLY
36,0,TELANGANA,721,Narayanpet,5216,DAMARAGIDDA
36,0,TELANGANA,721,Narayanpet,5218,DHANWADA
36,0,TELANGANA,721,Narayanpet,5236,KOSGI
36,0,TELANGANA,721,Narayanpet,7218,Krishna
36,0,TELANGANA,721,Narayanpet,5240,MADDUR
36,0,TELANGANA,721,Narayanpet,5242,MAGANOOR
36,0,TELANGANA,721,Narayanpet,5244,MAKTHAL
36,0,TELANGANA,721,Narayanpet,7277,Marikal
36,0,TELANGANA,721,Narayanpet,5249,NARAYANPET
36,0,TELANGANA,721,Narayanpet,5250,NARVA
36,0,TELANGANA,721,Narayanpet,5261,UTKOOR
36,0,TELANGANA,680,Nirmal,7200,Basar
36,0,TELANGANA,680,Nirmal,4640,BHAINSA
36,0,TELANGANA,680,Nirmal,7198,Dasturabad
36,0,TELANGANA,680,Nirmal,4646,DILAWARPUR
36,0,TELANGANA,680,Nirmal,4654,KADDAM (PEDDUR)
36,0,TELANGANA,680,Nirmal,4658,KHANAPUR
36,0,TELANGANA,680,Nirmal,4661,KUBEER
36,0,TELANGANA,680,Nirmal,4662,KUNTALA
36,0,TELANGANA,680,Nirmal,4663,LAXMANCHANDA
36,0,TELANGANA,680,Nirmal,4664,LOKESWARAM
36,0,TELANGANA,680,Nirmal,4666,MAMDA
36,0,TELANGANA,680,Nirmal,4669,MUDHOLE
36,0,TELANGANA,680,Nirmal,7197,Narsapur G
36,0,TELANGANA,680,Nirmal,4673,NIRMAL
36,0,TELANGANA,680,Nirmal,7336,Nirmal Rural
36,0,TELANGANA,680,Nirmal,7199,Pembi
36,0,TELANGANA,680,Nirmal,4675,SARANGAPUR
36,0,TELANGANA,680,Nirmal,7196,Soan
36,0,TELANGANA,680,Nirmal,4681,TANUR
36,0,TELANGANA,516,NIZAMABAD,5418,ARMUR
36,0,TELANGANA,516,NIZAMABAD,5419,BALKONDA
36,0,TELANGANA,516,NIZAMABAD,5421,BHEEMGAL
36,0,TELANGANA,516,NIZAMABAD,5425,BODHAN
36,0,TELANGANA,516,NIZAMABAD,7351,Chandur
36,0,TELANGANA,516,NIZAMABAD,5426,DHARPALLE
36,0,TELANGANA,516,NIZAMABAD,5427,DICHPALLE
36,0,TELANGANA,516,NIZAMABAD,7243,Indalwai
36,0,TELANGANA,516,NIZAMABAD,5430,JAKRANPALLE
36,0,TELANGANA,516,NIZAMABAD,5433,KAMMARAPALLE
36,0,TELANGANA,516,NIZAMABAD,5434,KOTGIRI
36,0,TELANGANA,516,NIZAMABAD,5438,MAKLOOR
36,0,TELANGANA,516,NIZAMABAD,7244,Mendora
36,0,TELANGANA,516,NIZAMABAD,5439,MORTAD
36,0,TELANGANA,516,NIZAMABAD,7350,Mosara
36,0,TELANGANA,516,NIZAMABAD,7224,Mugpal
36,0,TELANGANA,516,NIZAMABAD,7245,Mupkal
36,0,TELANGANA,516,NIZAMABAD,5441,NANDIPET
36,0,TELANGANA,516,NIZAMABAD,5442,NAVIPET
36,0,TELANGANA,516,NIZAMABAD,7242,Nizamabad North
36,0,TELANGANA,516,NIZAMABAD,5443,NIZAMABAD RURAL
36,0,TELANGANA,516,NIZAMABAD,7330,Nizamabad South
36,0,TELANGANA,516,NIZAMABAD,5446,RENJAL
36,0,TELANGANA,516,NIZAMABAD,7247,Rudrur
36,0,TELANGANA,516,NIZAMABAD,5448,SIRKONDA
36,0,TELANGANA,516,NIZAMABAD,5450,VARNI
36,0,TELANGANA,516,NIZAMABAD,5451,VELPUR
36,0,TELANGANA,516,NIZAMABAD,5452,YEDAPALLE
36,0,TELANGANA,516,NIZAMABAD,7246,Yergatla
36,0,TELANGANA,682,PEDDAPALLI,7235,Anthergaon
36,0,TELANGANA,682,PEDDAPALLI,5003,DHARMARAM
36,0,TELANGANA,682,PEDDAPALLI,5004,ELIGAID
36,0,TELANGANA,682,PEDDAPALLI,5015,JULAPALLI
36,0,TELANGANA,682,PEDDAPALLI,5017,KAMANPUR
36,0,TELANGANA,682,PEDDAPALLI,5030,MANTHANI
36,0,TELANGANA,682,PEDDAPALLI,5035,MUTHARAM (MANTHANI)
36,0,TELANGANA,682,PEDDAPALLI,5036,ODELA
36,0,TELANGANA,682,PEDDAPALLI,7236,Palakurthy
36,0,TELANGANA,682,PEDDAPALLI,5037,PEDDAPALLI
36,0,TELANGANA,682,PEDDAPALLI,7237,Ramagiri
36,0,TELANGANA,682,PEDDAPALLI,5041,RAMAGUNDAM
36,0,TELANGANA,682,PEDDAPALLI,5046,SRIRAMPUR
36,0,TELANGANA,682,PEDDAPALLI,5047,SULTHANABAD
36,0,TELANGANA,683,RAJANNA SIRCILLA,4998,BOINPALLI
36,0,TELANGANA,683,RAJANNA SIRCILLA,4999,CHANDURTHI
36,0,TELANGANA,683,RAJANNA SIRCILLA,5006,ELLANTHAKUNTA
36,0,TELANGANA,683,RAJANNA SIRCILLA,5007,GAMBHIRAOPET
36,0,TELANGANA,683,RAJANNA SIRCILLA,5023,KONARAOPET
36,0,TELANGANA,683,RAJANNA SIRCILLA,5033,MUSTABAD
36,0,TELANGANA,683,RAJANNA SIRCILLA,7240,Rudrangi
36,0,TELANGANA,683,RAJANNA SIRCILLA,5045,SIRCILLA
36,0,TELANGANA,683,RAJANNA SIRCILLA,7238,Thangallapalli
36,0,TELANGANA,683,RAJANNA SIRCILLA,7241,Veernapalli
36,0,TELANGANA,683,RAJANNA SIRCILLA,5051,VEMULAWADA
36,0,TELANGANA,683,RAJANNA SIRCILLA,7239,Vemulawada Rural
36,0,TELANGANA,683,RAJANNA SIRCILLA,5052,YELLAREDDIPET
36,0,TELANGANA,518,RANGA REDDY,7299,Abdullapurmet
36,0,TELANGANA,518,RANGA REDDY,5207,AMANGAL
36,0,TELANGANA,518,RANGA REDDY,7305,Balapur
36,0,TELANGANA,518,RANGA REDDY,5512,CHEVELLA
36,0,TELANGANA,518,RANGA REDDY,5221,FAROOQNAGAR
36,0,TELANGANA,518,RANGA REDDY,7300,Gandipet
36,0,TELANGANA,518,RANGA REDDY,5517,HAYATHNAGAR
36,0,TELANGANA,518,RANGA REDDY,5518,IBRAHIMPATNAM
36,0,TELANGANA,518,RANGA REDDY,7335,Jilled Chowdergudem
36,0,TELANGANA,518,RANGA REDDY,7225,Kadthal
36,0,TELANGANA,518,RANGA REDDY,5519,KANDUKUR
36,0,TELANGANA,518,RANGA REDDY,5230,KESHAMPETA
36,0,TELANGANA,518,RANGA REDDY,5235,KONDURG
36,0,TELANGANA,518,RANGA REDDY,5238,KOTHUR
36,0,TELANGANA,518,RANGA REDDY,5241,MADGUL
36,0,TELANGANA,518,RANGA REDDY,5522,MAHESHWARAM
36,0,TELANGANA,518,RANGA REDDY,5523,MANCHAL
36,0,TELANGANA,518,RANGA REDDY,5526,MOINABAD
36,0,TELANGANA,518,RANGA REDDY,7301,Nandigama
36,0,TELANGANA,518,RANGA REDDY,5533,RAJENDRANAGAR
36,0,TELANGANA,518,RANGA REDDY,5534,SAROORNAGAR
36,0,TELANGANA,518,RANGA REDDY,7302,Serilingampally
36,0,TELANGANA,518,RANGA REDDY,5535,SHABAD
36,0,TELANGANA,518,RANGA REDDY,5537,SHAMSHABAD
36,0,TELANGANA,518,RANGA REDDY,5538,SHANKARPALLY
36,0,TELANGANA,518,RANGA REDDY,5257,TALAKONDAPALLE
36,0,TELANGANA,518,RANGA REDDY,5541,YACHARAM
36,0,TELANGANA,691,SANGAREDDY,7268,Ameenpur
36,0,TELANGANA,691,SANGAREDDY,5268,ANDOLE
36,0,TELANGANA,691,SANGAREDDY,7269,Gummadidala
36,0,TELANGANA,691,SANGAREDDY,5274,HATHNOORA
36,0,TELANGANA,691,SANGAREDDY,5276,JHARASANGAM
36,0,TELANGANA,691,SANGAREDDY,5277,JINNARAM
36,0,TELANGANA,691,SANGAREDDY,5278,KALHER
36,0,TELANGANA,691,SANGAREDDY,7267,Kandi
36,0,TELANGANA,691,SANGAREDDY,5279,KANGTI
36,0,TELANGANA,691,SANGAREDDY,5280,KOHIR
36,0,TELANGANA,691,SANGAREDDY,5282,KONDAPUR
36,0,TELANGANA,691,SANGAREDDY,5285,MANOOR
36,0,TELANGANA,691,SANGAREDDY,7270,Mogudampally
36,0,TELANGANA,691,SANGAREDDY,5289,MUNIPALLY
36,0,TELANGANA,691,SANGAREDDY,7272,Nagalgidda
36,0,TELANGANA,691,SANGAREDDY,5291,NARAYANKHED
36,0,TELANGANA,691,SANGAREDDY,5293,NYALKAL
36,0,TELANGANA,691,SANGAREDDY,5295,PATANCHERU
36,0,TELANGANA,691,SANGAREDDY,5296,PULKAL
36,0,TELANGANA,691,SANGAREDDY,5297,RAIKODE
36,0,TELANGANA,691,SANGAREDDY,5299,RAMCHANDRAPURAM
36,0,TELANGANA,691,SANGAREDDY,5301,SADASIVPET
36,0,TELANGANA,691,SANGAREDDY,5302,SANGAREDDY
36,0,TELANGANA,691,SANGAREDDY,7271,Sirgapoor
36,0,TELANGANA,691,SANGAREDDY,7304,Vatpally
36,0,TELANGANA,691,SANGAREDDY,5312,ZAHIRABAD
36,0,TELANGANA,692,SIDDIPET,7332,Akkannapet
36,0,TELANGANA,692,SIDDIPET,4996,BEJJANKI
36,0,TELANGANA,692,SIDDIPET,5661,CHERIYAL
36,0,TELANGANA,692,SIDDIPET,5270,CHINNAKODUR
36,0,TELANGANA,692,SIDDIPET,5271,DOULTABAD
36,0,TELANGANA,692,SIDDIPET,5272,DUBBAK
36,0,TELANGANA,692,SIDDIPET,5273,GAJWEL
36,0,TELANGANA,692,SIDDIPET,5010,HUSNABAD
36,0,TELANGANA,692,SIDDIPET,5275,JAGDEVPUR
36,0,TELANGANA,692,SIDDIPET,5022,KOHEDA
36,0,TELANGANA,692,SIDDIPET,7273,Komuravelli
36,0,TELANGANA,692,SIDDIPET,5281,KONDAPAK
36,0,TELANGANA,692,SIDDIPET,5682,MADDUR
36,0,TELANGANA,692,SIDDIPET,7274,Markook
36,0,TELANGANA,692,SIDDIPET,5287,MIRDODDI
36,0,TELANGANA,692,SIDDIPET,5288,MULUG
36,0,TELANGANA,692,SIDDIPET,5290,NANGANOOR
36,0,TELANGANA,692,SIDDIPET,7352,Narayanaraopet
36,0,TELANGANA,692,SIDDIPET,7275,Raipole
36,0,TELANGANA,692,SIDDIPET,5306,SIDDIPET RURAL
36,0,TELANGANA,692,SIDDIPET,7331,Siddipet urban
36,0,TELANGANA,692,SIDDIPET,5308,THOGUTA
36,0,TELANGANA,692,SIDDIPET,5310,WARGAL
36,0,TELANGANA,696,SURYAPET,7226,Ananthagiri
36,0,TELANGANA,696,SURYAPET,5316,ATMAKUR(S)
36,0,TELANGANA,696,SURYAPET,5322,CHILKUR
36,0,TELANGANA,696,SURYAPET,7293,Chinthalapalem Mallareddygudem
36,0,TELANGANA,696,SURYAPET,5325,CHIVVEMLA
36,0,TELANGANA,696,SURYAPET,5329,GARIDE PALLY
36,0,TELANGANA,696,SURYAPET,5333,HUZURNAGAR
36,0,TELANGANA,696,SURYAPET,5334,JAJI REDDI GUDEM (ARVAPALLY)
36,0,TELANGANA,696,SURYAPET,5338,KODAD
36,0,TELANGANA,696,SURYAPET,7291,Maddirala
36,0,TELANGANA,696,SURYAPET,5341,MATTAM PALLY
36,0,TELANGANA,696,SURYAPET,5342,MELLA CHERVU
36,0,TELANGANA,696,SURYAPET,5344,MOTHEY
36,0,TELANGANA,696,SURYAPET,5346,MUNAGALA
36,0,TELANGANA,696,SURYAPET,5348,NADIGUDEM
36,0,TELANGANA,696,SURYAPET,7290,Nagaram
36,0,TELANGANA,696,SURYAPET,5354,NEREDUCHERLA
36,0,TELANGANA,696,SURYAPET,5356,NUTHANKAL
36,0,TELANGANA,696,SURYAPET,7292,Palakeedu
36,0,TELANGANA,696,SURYAPET,5359,PENPAHAD
36,0,TELANGANA,696,SURYAPET,5364,SURYAPET
36,0,TELANGANA,696,SURYAPET,5366,THIRUMALAGIRI
36,0,TELANGANA,696,SURYAPET,5368,THUNGATHURTHI
36,0,TELANGANA,698,VIKARABAD,5510,BANTWARAM
36,0,TELANGANA,698,VIKARABAD,5511,BASHEERABAD
36,0,TELANGANA,698,VIKARABAD,5214,BOMRASPETA
36,0,TELANGANA,698,VIKARABAD,5513,DHARUR
36,0,TELANGANA,698,VIKARABAD,5514,DOMA
36,0,TELANGANA,698,VIKARABAD,5220,DOULATABAD
36,0,TELANGANA,698,VIKARABAD,5232,KODANGAL
36,0,TELANGANA,698,VIKARABAD,7296,Kotepally
36,0,TELANGANA,698,VIKARABAD,5521,KULKACHARLA
36,0,TELANGANA,698,VIKARABAD,5524,MARPALLY
36,0,TELANGANA,698,VIKARABAD,5527,MOMINPET
36,0,TELANGANA,698,VIKARABAD,5528,NAWABPET
36,0,TELANGANA,698,VIKARABAD,5529,PARGI
36,0,TELANGANA,698,VIKARABAD,5530,PEDDEMUL
36,0,TELANGANA,698,VIKARABAD,5531,PUDUR
36,0,TELANGANA,698,VIKARABAD,5539,TANDUR
36,0,TELANGANA,698,VIKARABAD,5540,VIKARABAD
36,0,TELANGANA,698,VIKARABAD,5542,YALAL
36,0,TELANGANA,693,WANAPARTHY,7281,Amarachintha
36,0,TELANGANA,693,WANAPARTHY,5209,ATMAKUR
36,0,TELANGANA,693,WANAPARTHY,7279,Chinnambavi
36,0,TELANGANA,693,WANAPARTHY,5223,GHANPUR
36,0,TELANGANA,693,WANAPARTHY,5225,GOPALPETA
36,0,TELANGANA,693,WANAPARTHY,5237,KOTHAKOTA
36,0,TELANGANA,693,WANAPARTHY,7280,Madanapur
36,0,TELANGANA,693,WANAPARTHY,5252,PANGAL
36,0,TELANGANA,693,WANAPARTHY,5253,PEBBAIR
36,0,TELANGANA,693,WANAPARTHY,5255,PEDDAMANDADI
36,0,TELANGANA,693,WANAPARTHY,7278,Revally
36,0,TELANGANA,693,WANAPARTHY,7228,Srirangapur
36,0,TELANGANA,693,WANAPARTHY,5266,WANAPARTHY
36,0,TELANGANA,693,WANAPARTHY,5263,WEEPANGANDLA
36,0,TELANGANA,522,WARANGAL RURAL,5657,ATMAKUR
36,0,TELANGANA,522,WARANGAL RURAL,5660,CHENNARAOPET
36,0,TELANGANA,522,WARANGAL RURAL,7334,Damera
36,0,TELANGANA,522,WARANGAL RURAL,5666,DUGGONDI
36,0,TELANGANA,522,WARANGAL RURAL,5668,GEESUGONDA
36,0,TELANGANA,522,WARANGAL RURAL,5677,KHANAPUR
36,0,TELANGANA,522,WARANGAL RURAL,7343,Nadikuda
36,0,TELANGANA,522,WARANGAL RURAL,5688,NALLA BELLI
36,0,TELANGANA,522,WARANGAL RURAL,5691,NARSAMPET
36,0,TELANGANA,522,WARANGAL RURAL,5693,NEKKONDA
36,0,TELANGANA,522,WARANGAL RURAL,5695,PARKAL
36,0,TELANGANA,522,WARANGAL RURAL,5696,PARVATHAGIRI
36,0,TELANGANA,522,WARANGAL RURAL,5698,RAIPARTHY
36,0,TELANGANA,522,WARANGAL RURAL,5700,SANGEM
36,0,TELANGANA,522,WARANGAL RURAL,5701,Shayampet
36,0,TELANGANA,522,WARANGAL RURAL,5705,WARDHANNA PET
36,0,TELANGANA,686,WARANGAL URBAN,4997,BHEEMADEVARAPALLI
36,0,TELANGANA,686,WARANGAL URBAN,5664,DHARMASAGAR
36,0,TELANGANA,686,WARANGAL URBAN,5005,ELKATHURTHI
36,0,TELANGANA,686,WARANGAL URBAN,5673,HANAMKONDA
36,0,TELANGANA,686,WARANGAL URBAN,5674,HASANPARTHY
36,0,TELANGANA,686,WARANGAL URBAN,7251,Inavole
36,0,TELANGANA,686,WARANGAL URBAN,5016,KAMALAPUR
36,0,TELANGANA,686,WARANGAL URBAN,7229,Khazipet
36,0,TELANGANA,686,WARANGAL URBAN,7230,Khila Warangal
36,0,TELANGANA,686,WARANGAL URBAN,7250,Velair
36,0,TELANGANA,686,WARANGAL URBAN,7231,Warangal
36,0,TELANGANA,697,YADADRI BHUVANAGIRI,7295,Addaguduru
36,0,TELANGANA,697,YADADRI BHUVANAGIRI,5313,ALAIR
